,text,sentiment
4523,Og den endeløse rekken med superstjerner både fra moteverdenen og populærkulturen som dukker opp som seg selv eller i helt obskure roller gjør at Zoolander 2 egentlig er mer verd å bruke drøye halvannen time på enn treerterningen skulle tilsi,3
4524,For ikke bare var de veldig store og klumpete men første inntrykk var også at de ga veldig lite terrengfølelse,1
4525,Men etter flere turer med Hoka i skogen må vi innrømme at førsteinntrykket ikke alltid er til å stole på,3
4526,De er veldig komfortable å ha på og de gir en god demping når du løper og ettersom de ikke er så ekstremt terrengtilpasset kan du også tilbakelegge transportdistansen hjemmefra og til skogen uten å kjenne så veldig på at du har feil sko etter forholdene,3
4527,Noe av det som er veldig bra med Hoka er også grepet,3
4528,Skoene sitter faktisk bemerkelsesverdig godt både på glatt stein og sti,3
4529,Så selv om vi føler oss som en bulldozer når vi kommer trampende med disse gigantskoene inn i skogen og det går så kvistene spruter er det en god terrengsko hvis du ønsker sko med demping og du ikke vil gå for de ekstreme terrengvariantene,3
4530,Dette gjør også at du ikke får like god kontakt med underlaget,2
4531,En god sko som er komfortabel og gir godt grep men som gir liten kontakt med terrenget,2
4532,I min anmeldelse fra februar i år omtalte jeg konsollen som et lite attraktivt alternativ både fordi det var uklart hvordan selskapet ville bruke den nye kontrolleren med skjerm og fordi utvalget av spill var for dårlig men mye har endret seg,1
4533,Utrolig nok fremstår konsollen som et bedre valg i dag enn for ett år siden,3
4534,Med Playstation 4 har Sony valgt å ta enda et skritt i retning av en sømløs skjermopplevelse,3
4535,De skarpe linjene en lysende stripe over midten de diskré USB portene og platestasjonen fremhever Sonys futuristiske tilnærming,3
4536,Størrelsen er betraktelig mindre enn Xbox One og er lett å plassere inn i eksisterende medieoppsett,3
4537,Konsollen gir meg følelsen rent utseendemessig av å være skapt for fremtiden,3
4538,Forrige generasjon spillkonsoll fra Sony Playstation 3 var bygd over en prosessorarkitektur som var ukjent og uvanlig,1
4539,Resultatet var at spillutviklere møtte store utfordringer når de skulle tilpasse storspill til konsollen,2
4540,Denne egenartede stien har Sony forlatt til fordel for en velkjent og mye brukt systemarkitektur,3
4541,Et godt valg som samtidig gjør det meget lett for utviklere å gi ut spill til både PC Playstation og Xbox maskiner,2
4542,Flere år må gjerne gå før utviklere fullt klarer å utnytte potensialet som ligger i spesialtilpasset maskinvare som dette men det er bare å slå fast at maskinen ikke kan konkurrere med de kraftigste datamaskinene på markedet i dag,1
4543,I det du setter inn en disk starter installeringen automatisk ulike oppdateringer lastes også ned i bakgrunnen mens du bruker konsollen til andre formål,2
4544,En særs velkommen forbedring er muligheten til å starte et spill etter kun en liten del av installasjonen er ferdig dermed kutter Playstation 4 ned ventetiden,3
4545,Ikke alle spill støtter denne funksjoner men når du installerer Battlefield 4 fra disk kan du etter meget kort tid starte opp og begynne på enkeltspillerfortellingen mens resten av installasjonen fullføres i bakgrunnen,2
4546,Konsollen tar kontinuerlig opp video av de siste femten minuttene med spilling og muliggjør via en egen Share knapp på kontrolleren deling av videoklipp og bilder rett på sosiale medier,3
4547,Mer viktig her er muligheten til å strømme det du spiller til tjenester som Twitch tv og Ustream,2
4548,Har du allerede registrert en konto hos en av de to tilbyderne er det meget lett å starte,2
4549,Svaret er noe overraskende at strømming av direktesendt spilling og Let s Play videoer er enormt populært blant de yngste spillerne,4
4550,Dessverre har Sony deaktivert funksjonen som automatisk lagrer og arkiverer videoene i nettbiblioteket til for eksempel Twitch tv og skal du bytte spill må du også akseptere at strømmingen stanser,1
4551,En annen strømmefunksjon er muligheten til å spille Playstation 3 spill direkte via nett på samme måte som du kan se film uten å laste ned via tjenester som Netflix,2
4552,Men via den medfølgende mikrofonen du kan koble til håndkontrolleren er det mulig å ta i bruk stemmestyring på engelsk,2
4553,Videosamtaler og gruppesamtaler er også løftet frem i Playstation 4 menyen og fungerer godt med bare mikrofon men først med kamera kommer alle disse funksjonene til sin fulle rett,3
4554,Med utsettelsen av storsatsingen Watch dogs fikk lanseringsplanene til Sony et skudd for baugen og spillene som er tilgjengelig ved lansering gir for lite inntrykk av hvilken retning spillfremtiden vil ta,1
4555,Og ved lansering er det ikke nok å hente i spillutvalget,2
4556,Størstedelen av lanseringstitlene er kjent fra tidligere i høst og fra andre konsoller klikk på navnene for å lese anmeldelsene,1
4557,Disse spillene holder alle jevnt høy kvalitet og har i noen tilfeller forbedret grafikk men skiller seg i liten grad fra utgavene som i dag er tilgjengelig på Xbox 360 og Playstation 3,2
4558,Spillet er godt tilrettelagt for norske barn med oversettelse av både tekst og tale og er stemmelagt av kjente norske stemmer fra barnekanaler som NRK3 og Disney Channel,3
4559,Men Knack kommer med lite nytt til bordet og kunne like gjerne vært gitt ut på Playstation 3,1
4560,Grafikken er imponerende spesielt lyset er naturlig og virkelighetsnært mens selv store områder på skjermen får ikke bildefrekvensen til å gå ned merkbart,3
4561,Totalvurderingen trekkes likevel litt ned på grunn av blant annet rotete brettdesign,2
4562,Blant de eksklusive nedlastbare spillene spriker kvaliteten enormt,0
4563,Contrast har en rekke originale og gode ideer men utvikleren klarer ikke å kombinere disse til en vellykket spillopplevelse,2
4564,Usynlige vegger som sperrer åpenbare veivalg i brettene en uklar historie og mange små feil gjør at jeg ikke kan anbefale å bruke penger på dette spillet,1
4565,Resogun er på en annen side et spill som ikke ønsker å finne opp kruttet på nytt,3
4566,Utfordringen er velkonstruert og spennende og gir deg nok av nye våpen underveis slik at man blir stimulert til å komme enda ett hakk lenger neste gang,2
4567,Grafikken er inspirert av spill fra tidlig 80 tall men tar samtidig i bruk Playstation 4 konsollens kraft til å vise flotte effekter,3
4568,Blant kontrollerne har min soleklare favoritt vært Microsoft sitt alternativ,4
4569,Med DualShock 4 kontrolleren har Sony rettet opp nærmest alle mine innvendinger mot forgjengeren men på et punkt svikter inntrykket,2
4570,Kontrolleren ligger meget godt i hendene og har et mer organisk preg over utseendet,3
4571,De skarpe kantene og linjene fra forgjengeren er betraktelig myket opp,3
4572,Ergonomien er etter min personlige erfaring rett og slett skrudd i taket,4
4573,De store styrestikkene er litt lavere og har fått seg en liten kant som gjør det lettere å beholde grepet om dem,3
4574,Mens avtrekkerknappene L2 og R2 har akkurat riktig motstand både for bilspill og førstepersonsskytespill,3
4575,Bevegelsessensorene er presise og fungerer godt i spill,3
4576,Den samme erfaringen gjorde jeg ikke på Playstation 3,1
4577,Men likevel ble jeg mest imponert da konsollen ba meg bruke DualShock 4 kontrolleren som en pekepinne for å skrive inn informasjon via en skjermtastatur,3
4578,Dette fungerte overraskende bra og demonstrerte at presisjonen er så høy at du kan treffe selv de minste knappene som dukker opp på skjermen,2
4579,På undersiden har Sony lagt til en standardisert minijack utgang hvor det er mulig å koble til helt vanlige hodetelefoner også med mikrofon,2
4580,I pakken følger det med en mono øreplugg med mikrofon slik at du kan hoppe rett ut i konsollens sosiale funksjoner enten det er strømming av det du spiller eller gruppesamtaler,2
4581,Ved å trykke på Playstation knappen midt mellom styrestikkene kan du også velge å få all spillyd servert rett i øra og på den måten skåne resten av husstanden for unødig bråk,2
4582,Batteritiden er så god som man bør forvente i 2013 etter snart to ukers spilling har jeg kun måtte lade kontrolleren to ganger,3
4583,At Sony også velger standardiserte USB tilkoblinger gir bonus i min bok,3
4584,Det som ikke fungerer godt på DualShock 4 kontrolleren er også de største endringene,1
4585,Det er med nostalgi i tankene jeg rynker på nesa over at Battlefield 4 ber meg om å trykke på Options for å starte men det venner man seg til verre er det at knappene nå er plassert slik at det er mer unaturlig å nå frem til dem uten å endre håndstilling,1
4586,Samme problem dukker opp når du skal bruke berøringsflaten som opptar mesteparten av kontrollerens sentrum,1
4587,Et problem er at plasseringen gjør det vanskelig å bruke den i kampens hete et annet er at spillene som så langt er tilgjengelige på Playstation 4 ikke tar i bruk denne funksjonen på godt vis,1
4588,Berøringsfeltet brukes ikke spesielt godt i lanseringsspillene,1
4589,Remote Play gir muligheten til å ta med skjermbildet til andre rom i huset via et trådløst nettverk og du skal angivelig kunne gå ut av huset og fortsette spillingen via Internett,3
4590,Det siste punktet har jeg forsøkt flere ganger uten å få til å fungere,1
4591,Vita konsollen kan også fungere som en ekstra skjerm hvor ekstra informasjon knyttet til spillet som er aktivt dukker opp som kart i bilspill eller løsøre inventory journ anm i eventyrspill,3
4592,Interessant nok er det ingen av spillene jeg har testet så langt som har benyttet seg av dette,1
4593,Playstation 4 en en god konsoll med både maskinvare og ekstra funksjoner som løfter konsollen opp til en fortjent plass blant neste generasjon spillmaskiner,3
4594,Mangelen på gode spill på et spill som virkelig kan representere den nye spillkonsollen svekker helhetsinntrykket,2
4595,Ved å integrere strømmemuligheter direkte i konsollen en funksjon også Xbox One vil ha etter hvert har Sony klart å kombinere en viktig og voksende trend med sin nye konsoll,3
4596,Men Sony må levere mer unikt innhold som fremhever konsollens egenart før den kommer til sin rett,2
4597,Broen går seg vill i sitt eget ønske om å vært artsy,1
4598,De har fått en del hype etter slippet av debutalbumet Yoga kvintetten Broen,3
4599,Et mildt sagt åpent forhold til sjangerbegrepet er mye av grunnen til det Broen omfavner jazz hiphop triphop spoken word og vestafrikanske rytmer med åpne armer,3
4600,Mange band har et tilsynelatende voldsomt ønske om å være mest mulig artsy uten at kvaliteten på det de lager står i stil til intensjonene,1
4601,Artig nok det og når Marianna S A Røe setter i gang med sin relativt autoritære rapping over en lydmiks av tuba synth trommer og gitar kan det i noen korte øyeblikk virke som vi har en underholdende time i møte,3
4602,Å være eksperimentell er ikke positivt i seg selv de mange sjangrene og retningene i musikken gjør helehetsinntrykket rotete og meningsløst,1
4603,Hun er hakket mer engasjerende i sistnevnte uttrykksform selv om låtene koker sammen til en masse av staffasje,2
4604,Vi har hatt jævlig lyst til å pisse på dem proklamerer bandet før Golden Shower,0
4605,Et nokså åpenbart standpunkt som takket være måten det formidles på står igjen som intet mindre enn plumpt,2
4606,Skal man uttrykke avskyen som trengs overfor partiet burde det være mye mer kraft i låta,1
4607,Medlemmene i Broen består av flinke folk fra jazzmiljøet med fartstid i band som Your Headlights Are On,3
4608,De sitter på både talent og musikalitet men som Broen bør de ta et veivalg om hva de egentlig vil,2
4609,Per nå virker det som de vil altfor mye og resultatet er uforståelig,1
4610,Produksjonen er hakket løsere i snippen og artistporteføljen bære mindre preg av å være et gallashow som skal behage i alle retninger,3
4611,I dette tilfellet tar de litt av luven av den ellers så krasse elektropopen duoen representerer,1
4612,De dramatiske låtene til det amerikanske stjerneskuddet Halsey har mer å hente på paringen,3
4613,Komiker Conan O Brien er kveldens programvert og det tar ham nøyaktig 20 sekunder før han har fyrt av den første Trump vitsen,3
4614,Han er gjennomgående spiss og timingen er ikke overraskende upåklagelig hele veien,3
4615,Golden Ticket er den låten med størst internasjonalt potensiale mens Lover Where Do You Live er utvilsomt de fineste minuttene med musikk bandet har skrevet,3
4616,Norges lettest omsettelige musikalske fenomen om dagen Marcus Martinus har byttet ut konfetti og sirkus med ballader og fredsappell avlevert med ro og treffsikkerhet,3
